191,17.369,14.307,0.56696,-64.054,202,1,15.595,0.94554,48.604
183,16.671,14.294,0.51461,-89.259,188,1,15.264,0.9734,46.52
196,18.818,13.429,0.70055,43.984,207,1,15.797,0.94686,52.16
179,17.124,13.684,0.60122,-58.61,195,1,15.097,0.91795,50.018
178,18.541,12.493,0.73892,-74.272,191,1,15.054,0.93194,48.695
188,17.146,14.463,0.53706,-83.791,207,1,15.472,0.90821,52.714
197,17.696,14.495,0.57364,-74.749,208,1,15.838,0.94712,49.53
186,17.617,13.821,0.62013,61.361,198,1,15.389,0.93939,50.49
191,18.365,13.756,0.66253,88.681,208,1,15.595,0.91827,52.069
192,17.661,14.214,0.59354,-30.162,211,1,15.635,0.90995,54.733
194,17.927,14.135,0.61507,52.611,211,1,15.717,0.91943,53.839
198,18.702,13.93,0.66722,79.006,212,1,15.878,0.93396,51.515
183,17.503,13.641,0.62659,3.9981,197,1,15.264,0.92893,49.39
189,17.901,13.846,0.63383,-74.674,201,1,15.513,0.9403,48.993
198,17.593,14.633,0.55517,61.869,207,1,15.878,0.95652,51.524
190,17.102,14.813,0.4997,15.007,208,1,15.554,0.91346,52.483
191,17.756,14.013,0.61417,43.609,209,1,15.595,0.91388,52.549
197,18.399,13.986,0.64976,69.075,216,1,15.838,0.91204,58.562
189,17.486,14.22,0.58192,78.484,202,1,15.513,0.93564,50.779
181,18.338,13.043,0.70296,-40.649,195,1,15.181,0.92821,51.433
193,17.628,14.585,0.56166,0.53655,205,1,15.676,0.94146,50.597
201,18.104,14.52,0.59728,89.22,219,1,15.998,0.91781,54.923
191,17.583,14.234,0.58709,-31.968,203,1,15.595,0.94089,50.291
191,18.202,13.725,0.65685,-23.757,200,1,15.595,0.955,50.788
197,18.515,13.857,0.66322,17.933,214,1,15.838,0.92056,53.012
192,18.401,13.668,0.66954,-7.0493,209,1,15.635,0.91866,53.881
187,17.52,13.934,0.60619,-79.682,196,1,15.43,0.95408,49.133
181,16.912,14.207,0.54254,0.43775,194,1,15.181,0.93299,49.836
195,17.356,14.747,0.52733,-67.153,205,1,15.757,0.95122,49.919
191,17.05,14.568,0.5195,72.335,200,1,15.595,0.955,50.962
194,18.029,14.195,0.61653,-87.085,211,1,15.717,0.91943,51.333
187,17.349,14.154,0.57822,-37.237,206,1,15.43,0.90777,53.426
193,17.953,14.072,0.62095,-6.2168,206,1,15.676,0.93689,51.689
186,17.377,14.003,0.59219,12.835,203,1,15.389,0.91626,51.606
184,17.56,13.848,0.61486,-44.614,200,1,15.306,0.92,50.109
202,18.041,14.566,0.59004,3.7673,218,1,16.037,0.92661,54.534
189,17.254,14.345,0.55568,-58.856,204,1,15.513,0.92647,49.919
191,18.021,13.774,0.64482,47.639,208,1,15.595,0.91827,53.128
199,17.742,14.64,0.56488,-86.468,210,1,15.918,0.94762,49.836
189,17.203,14.451,0.54251,48.216,207,1,15.513,0.91304,51.325
195,17.626,14.311,0.58379,-9.0898,207,1,15.757,0.94203,50.705
192,17.649,14.213,0.59281,-58.275,205,1,15.635,0.93659,49.82
189,17.223,14.307,0.55672,63.01,206,1,15.513,0.91748,50.291
186,17.474,13.88,0.60749,63.199,197,1,15.389,0.94416,49.084
189,17.366,14.231,0.57317,83.129,205,1,15.513,0.92195,53.608
195,18.105,13.99,0.63477,79.247,209,1,15.757,0.93301,51.342
189,17.391,14.252,0.57305,-12.676,206,1,15.513,0.91748,52.847
179,16.876,13.846,0.5717,-17.769,187,1,15.097,0.95722,48.985
189,18.116,13.691,0.6549,-76.975,208,1,15.513,0.90865,53.79
182,17.759,13.478,0.65113,-72.546,197,1,15.223,0.92386,51.978
205,20.317,13.268,0.75732,-46.568,227,1,16.156,0.90308,54.517
195,17.566,14.383,0.57412,-66.333,202,1,15.757,0.96535,48.05
175,16.871,13.697,0.58381,87.292,190,1,14.927,0.92105,49.183
188,17.442,14.118,0.58722,-14.4,200,1,15.472,0.94,50.076
200,17.961,14.458,0.5933,-71.169,212,1,15.958,0.9434,51.813
193,17.331,14.55,0.5433,-2.3922,208,1,15.676,0.92788,52.111
176,16.145,14.237,0.47158,-82.01,188,1,14.97,0.93617,48.538
192,18.007,13.944,0.63269,-40.321,208,1,15.635,0.92308,52.549
197,18.674,13.719,0.67847,86.227,211,1,15.838,0.93365,53.583
186,17.408,13.902,0.60183,46.163,203,1,15.389,0.91626,51.904
199,17.506,14.806,0.53354,6.8018,212,1,15.918,0.93868,50.779
193,17.52,14.222,0.58401,-49.599,198,1,15.676,0.97475,48.323
183,17.291,13.824,0.60064,-40.501,195,1,15.264,0.93846,50.018
202,18.054,14.557,0.59145,-38.125,216,1,16.037,0.93519,52.888
185,17.47,13.723,0.61882,-20.018,198,1,15.348,0.93434,51.234
195,18.124,13.974,0.63677,10.146,207,1,15.757,0.94203,52.855
194,18.009,13.904,0.63556,-18.595,205,1,15.717,0.94634,50.771
172,16.613,13.543,0.57915,-12.56,189,1,14.799,0.91005,50.126
194,17.869,14.203,0.60684,-4.9369,212,1,15.717,0.91509,52.838
182,17.162,13.945,0.58292,-28.7,197,1,15.223,0.92386,52.748
190,17.232,14.363,0.55251,77,203,1,15.554,0.93596,51.441
187,17,14.309,0.53994,-76.563,197,1,15.43,0.94924,48.339
179,17.005,13.711,0.59156,65.988,190,1,15.097,0.94211,47.355
195,18.162,13.969,0.63906,-34.512,210,1,15.757,0.92857,51.871
183,17.301,13.791,0.60383,4.4056,196,1,15.264,0.93367,49.572
190,17.616,14.088,0.60039,-27.016,204,1,15.554,0.93137,52.549
192,18.181,13.811,0.65033,-28.549,209,1,15.635,0.91866,52.268
188,17.376,14.089,0.58526,74.708,200,1,15.472,0.94,51.822
189,17.432,14.07,0.5904,-84.389,198,1,15.513,0.95455,49.158
184,17.569,13.607,0.63258,-52.154,194,1,15.306,0.94845,48.215
197,18.192,14.235,0.62265,-64.114,209,1,15.838,0.94258,49.828
182,16.909,14.007,0.56015,-16.454,191,1,15.223,0.95288,49.564
188,17.311,14.075,0.58219,-26.749,200,1,15.472,0.94,51.152
181,17.403,13.627,0.62197,-86.585,195,1,15.181,0.92821,50.399
190,17.508,14.236,0.58208,-63.139,199,1,15.554,0.95477,49.547
179,16.985,13.691,0.59184,-30.773,190,1,15.097,0.94211,50.606
188,17.013,14.398,0.53269,-40.825,204,1,15.472,0.92157,49.853
187,18.175,13.437,0.67335,66.819,204,1,15.43,0.91667,54.989
194,17.558,14.286,0.58135,46.966,205,1,15.717,0.94634,49.456
188,17.57,13.928,0.60955,58.791,204,1,15.472,0.92157,53.509
189,16.786,14.57,0.49653,83.137,199,1,15.513,0.94975,48.703
189,17.574,14.015,0.60337,-65.672,198,1,15.513,0.95455,48.422
178,16.928,13.675,0.5894,-35.564,185,1,15.054,0.96216,47.397
196,17.924,14.222,0.60858,6.3886,210,1,15.797,0.93333,51.06
189,17.172,14.245,0.55843,-29.147,200,1,15.513,0.945,48.976
179,17.013,13.668,0.59543,12.34,191,1,15.097,0.93717,49.183
188,17.484,13.961,0.602,55.174,200,1,15.472,0.94,50.316
186,17.221,14.094,0.57459,-47.409,206,1,15.389,0.90291,51.168
192,17.18,14.56,0.53079,2.4391,203,1,15.635,0.94581,49.737
193,17.608,14.233,0.58875,-84.963,208,1,15.676,0.92788,53.335
188,16.566,14.75,0.45529,5.3687,201,1,15.472,0.93532,50.796
191,17.186,14.445,0.54183,2.2002,204,1,15.595,0.93627,50.316
185,17,14.128,0.55623,86.488,190,1,15.348,0.97368,48.522
171,17.494,12.767,0.68368,-26.334,186,1,14.755,0.91935,48.414
186,17.641,13.708,0.62941,78.876,198,1,15.389,0.93939,49.547
179,17.037,13.67,0.59678,65.814,188,1,15.097,0.95213,48.695
187,17.364,14.003,0.5913,-84.875,200,1,15.43,0.935,50.697
198,17.925,14.318,0.60166,-71.33,212,1,15.878,0.93396,51.879
188,16.89,14.445,0.51828,-80.963,200,1,15.472,0.94,48.496
189,17.362,14.251,0.57121,-84.614,208,1,15.513,0.90865,52.003
197,17.356,14.691,0.53252,-87.806,208,1,15.838,0.94712,50.961
185,17.233,14.003,0.5829,-31.446,198,1,15.348,0.93434,50.771
191,17.616,14.2,0.59177,3.4105,209,1,15.595,0.91388,52.276
192,18.196,13.781,0.65301,61.07,207,1,15.635,0.92754,53.376
193,19.323,13.548,0.71301,87.441,214,1,15.676,0.90187,56.287
192,17.353,14.33,0.56396,-48.126,204,1,15.635,0.94118,49.026
192,19.408,12.946,0.74499,-15.136,207,1,15.635,0.92754,52.566
188,17.247,14.135,0.57297,-23.963,198,1,15.472,0.94949,49.564
183,16.418,14.398,0.48053,-41.475,191,1,15.264,0.95812,48.025
194,17.169,14.63,0.52331,60.598,204,1,15.717,0.95098,50.481
186,16.898,14.364,0.52668,-29.375,201,1,15.389,0.92537,51.251
182,17.337,13.69,0.61357,-11.243,195,1,15.223,0.93333,49.746
196,18.014,14.134,0.61999,79.719,205,1,15.797,0.9561,50.862
187,18.097,13.54,0.66345,-78.767,198,1,15.43,0.94444,50.589
185,17.213,13.944,0.58632,-78.859,198,1,15.348,0.93434,50.035
192,17.554,14.248,0.58414,-78.534,203,1,15.635,0.94581,50.101
191,17.415,14.309,0.56997,79.634,207,1,15.595,0.92271,50.597
184,16.863,14.149,0.54406,12.026,196,1,15.306,0.93878,49.373
195,16.845,14.978,0.45756,66.916,206,1,15.757,0.9466,52.558
189,16.93,14.501,0.51607,73.728,202,1,15.513,0.93564,51.069
180,17.203,13.711,0.60397,-11.142,199,1,15.139,0.90452,51.251
187,18.082,13.64,0.65647,-40.445,206,1,15.43,0.90777,53.574
188,18.006,13.822,0.64093,-81.681,211,1,15.472,0.891,52.557
196,18.009,14.098,0.62223,-60.48,211,1,15.797,0.92891,52.276
198,18.079,14.177,0.62056,-41.453,209,1,15.878,0.94737,50.291
185,16.971,14.163,0.55093,-35.048,199,1,15.348,0.92965,50.143
191,17.079,14.545,0.52415,-28.68,203,1,15.595,0.94089,51.532
188,17.101,14.169,0.55992,15.143,197,1,15.472,0.95431,47.669
190,17.056,14.435,0.53261,49.863,203,1,15.554,0.93596,49.993
178,16.938,13.699,0.58812,-79.56,191,1,15.054,0.93194,48.505
175,16.654,13.543,0.58195,46.141,181,1,14.927,0.96685,44.659
206,18.953,14.115,0.66733,-42.978,225,1,16.195,0.91556,57.619
218,19.998,14.147,0.70682,-31.161,233,1,16.66,0.93562,55.08
191,18.091,13.747,0.65002,-48.771,207,1,15.595,0.92271,50.589
172,17.238,12.855,0.66626,56.197,181,1,14.799,0.95028,45.61
190,17.401,14.153,0.5818,39.965,202,1,15.554,0.94059,49.166
184,16.976,14.102,0.5567,12.771,195,1,15.306,0.94359,48.976
194,17.449,14.482,0.55782,84.871,206,1,15.717,0.94175,52.847
190,17.733,14.049,0.61015,-29.311,202,1,15.554,0.94059,53.41
177,17.15,13.385,0.62516,-75.203,191,1,15.012,0.9267,48.521
197,18.086,14.261,0.61501,-77.733,207,1,15.838,0.95169,49.439
193,17.718,14.356,0.58607,60.646,213,1,15.676,0.9061,56.511
210,18.867,14.419,0.64495,-20.35,226,1,16.352,0.9292,53.79
235,22.191,14.015,0.77533,-54.03,259,1,17.298,0.90734,59.033
193,18.029,13.939,0.63424,-85.365,209,1,15.676,0.92344,53.98
190,17.209,14.372,0.55004,86.651,203,1,15.554,0.93596,50.771
187,17.621,13.65,0.63236,-64.649,190,1,15.43,0.98421,46.429
184,17.104,14.195,0.55789,-65.422,201,1,15.306,0.91542,49.919
185,17.343,13.959,0.59344,-36.434,205,1,15.348,0.90244,52.665
186,17.424,13.844,0.60721,-37.81,201,1,15.389,0.92537,50.49
198,18.208,14.076,0.63433,34.68,208,1,15.878,0.95192,50.779
189,18.422,13.558,0.67703,56.892,205,1,15.513,0.92195,52.549
193,17.895,14.069,0.61798,-59.566,203,1,15.676,0.95074,49.357
198,18.585,13.835,0.66776,-20.669,207,1,15.878,0.95652,51.896
191,17.58,14.137,0.59438,-11.266,203,1,15.595,0.94089,52.856
180,16.688,14.063,0.53841,-32.073,193,1,15.139,0.93264,49.927
183,17.125,13.98,0.57755,-77.558,198,1,15.264,0.92424,49.828
183,17.436,13.738,0.61581,-12.939,202,1,15.264,0.90594,52.938
194,17.338,14.85,0.51619,-89.87,208,1,15.717,0.93269,54.443
183,17.297,13.889,0.59599,57.685,200,1,15.264,0.915,55.097
199,18.102,14.237,0.61763,-23.731,215,1,15.918,0.92558,53.881
199,18.122,14.255,0.61747,-23.34,206,1,15.918,0.96602,49.456
192,17.973,13.787,0.64153,2.3069,204,1,15.635,0.94118,51.35
198,17.913,14.358,0.59792,-29.548,216,1,15.878,0.91667,53.029
189,17.119,14.306,0.54921,-8.8516,206,1,15.513,0.91748,52.483
197,17.91,14.259,0.60512,-65.574,206,1,15.838,0.95631,50.49
198,17.764,14.437,0.58265,2.2556,213,1,15.878,0.92958,53.211
189,17.313,14.222,0.57025,0.0036863,210,1,15.513,0.9,51.895
190,18.082,13.758,0.64888,-63.677,197,1,15.554,0.96447,48.769
191,17.755,13.992,0.61557,-6.0598,203,1,15.595,0.94089,49.638
183,17.16,13.852,0.59022,5.2305,194,1,15.264,0.9433,47.57
195,18.1,14,0.63387,-9.6743,213,1,15.757,0.91549,54.526
185,16.937,14.226,0.54267,-66.226,197,1,15.348,0.93909,48.224
190,18.421,13.472,0.68197,-16.513,207,1,15.554,0.91787,52.632
197,17.097,14.986,0.48133,-1.5927,210,1,15.838,0.9381,49.836
193,17.61,14.312,0.58263,-23.155,212,1,15.676,0.91038,52.839
195,17.727,14.237,0.59582,-8.7512,206,1,15.757,0.9466,48.356
179,17.146,13.742,0.59806,-66.538,186,1,15.097,0.96237,47.86
190,17.435,14.223,0.57832,-17.416,202,1,15.554,0.94059,50.606
182,16.836,14.044,0.55153,9.2851,197,1,15.223,0.92386,50.134
189,17.768,13.811,0.62914,-86.159,205,1,15.513,0.92195,51.631
198,17.517,14.675,0.54607,83.401,211,1,15.878,0.93839,53.393
194,18.188,13.913,0.64409,-11.621,210,1,15.717,0.92381,54.915
192,18.102,13.833,0.64501,-43.851,210,1,15.635,0.91429,50.961
196,17.744,14.322,0.59035,2.93,214,1,15.797,0.91589,52.822
194,17.518,14.382,0.57093,-47.66,197,1,15.717,0.98477,47.496
220,22.897,12.863,0.82728,46.22,252,1,16.737,0.87302,63.342
179,16.892,13.825,0.57459,-29.452,196,1,15.097,0.91327,48.976
179,16.902,13.905,0.56852,-2.7304,193,1,15.097,0.92746,49.919
178,16.924,13.528,0.60094,-45.217,185,1,15.054,0.96216,45.61
174,16.832,13.358,0.60843,-87.648,183,1,14.884,0.95082,45.511
180,16.399,14.094,0.51122,-48.547,185,1,15.139,0.97297,44.874
203,18.582,14.329,0.63667,-71.296,218,1,16.077,0.93119,54.534
186,17.337,13.864,0.60038,62.947,192,1,15.389,0.96875,47.338
198,18.116,14.26,0.61677,-41.744,214,1,15.878,0.92523,51.333
193,17.276,14.588,0.53569,-4.7439,210,1,15.676,0.91905,53.782
203,18.996,14.305,0.65793,-36.014,228,1,16.077,0.89035,56.353
209,19.094,14.274,0.66419,-78.286,226,1,16.313,0.92478,52.532
190,17.394,14.201,0.57746,0.13592,202,1,15.554,0.94059,50.581
183,17.116,13.802,0.59136,-22.497,191,1,15.264,0.95812,49.837
182,17.193,13.68,0.60573,-17.327,191,1,15.223,0.95288,48.993
199,17.819,14.578,0.5751,-45.649,215,1,15.918,0.92558,51.813
187,18.068,13.56,0.66088,-56.744,201,1,15.43,0.93035,50.556
197,18.661,13.725,0.67754,-85.007,212,1,15.838,0.92925,51.432
189,18.421,13.352,0.68891,-53.719,200,1,15.513,0.945,49.555
182,17.545,13.832,0.61518,6.561,204,1,15.223,0.89216,51.242
182,17.27,13.593,0.6169,-66.709,189,1,15.223,0.96296,46.801
246,23.908,14.539,0.79384,84.714,292,1,17.698,0.84247,67.063
187,17.282,13.974,0.5884,-48.143,198,1,15.43,0.94444,48.149
179,17.157,13.483,0.61842,-21.963,189,1,15.097,0.94709,48.414
184,16.395,14.727,0.43941,-76.439,200,1,15.306,0.92,49.183
188,17.746,13.785,0.62979,82.809,200,1,15.472,0.94,48.513
188,17.929,13.586,0.65256,62.607,200,1,15.472,0.94,52.632
184,17.432,13.723,0.61665,-30.094,200,1,15.306,0.92,52.086
178,16.973,13.635,0.59549,-12.674,191,1,15.054,0.93194,48.72
190,18.067,13.689,0.65258,-15.803,198,1,15.554,0.9596,50.482
196,18.309,13.947,0.64787,-28.956,215,1,15.797,0.91163,53.839
178,16.78,13.745,0.57359,64.894,189,1,15.054,0.9418,47.661
179,16.793,13.781,0.57145,-63.305,187,1,15.097,0.95722,45.767
181,17.032,13.8,0.58609,-8.6777,195,1,15.181,0.92821,49.473
187,17.279,14.036,0.58318,-15.867,199,1,15.43,0.9397,49.299
187,17.395,13.971,0.59578,-76.31,195,1,15.43,0.95897,50.473
187,17.756,13.803,0.62899,-81.68,203,1,15.43,0.92118,54.543
198,17.53,14.631,0.5508,77.354,208,1,15.878,0.95192,50.953
192,17.583,14.191,0.59047,-40.856,208,1,15.635,0.92308,53.608
179,17.335,13.434,0.63196,-54.338,188,1,15.097,0.95213,47.959
179,16.241,14.3,0.47407,53.892,193,1,15.097,0.92746,48.794
191,17.561,14.161,0.5914,-61.32,204,1,15.595,0.93627,50.175
181,17.021,13.781,0.58696,-63.214,190,1,15.181,0.95263,47.223
186,16.977,14.21,0.54716,-23.706,198,1,15.389,0.93939,50.217
186,17.204,13.928,0.587,-4.1464,194,1,15.389,0.95876,49.928
186,17.384,13.838,0.60526,-47.453,197,1,15.389,0.94416,49.646
203,18.765,14.16,0.65617,75.884,222,1,16.077,0.91441,52.549
204,18.823,14.126,0.66091,-48.52,219,1,16.116,0.93151,52.921
199,18.226,14.246,0.62375,-27.703,214,1,15.918,0.92991,52.408
180,16.374,14.403,0.47562,-68.276,194,1,15.139,0.92784,48.902
191,16.815,14.739,0.48137,70.109,201,1,15.595,0.95025,48.811
189,17.652,13.865,0.6189,84.69,198,1,15.513,0.95455,49.001
180,16.602,14.098,0.52808,-3.2204,195,1,15.139,0.92308,49.348
186,17.129,13.969,0.57875,-55.651,196,1,15.389,0.94898,46.9
174,16.21,13.954,0.50889,-13.047,185,1,14.884,0.94054,48.547
192,17.568,14.171,0.59109,-39.325,205,1,15.635,0.93659,50.374
206,18.182,14.807,0.5803,-0.17756,225,1,16.195,0.91556,54.46
