191,17.369,14.307,0.56696,-64.054,202,1,15.595,0.94554,48.604
183,16.636,14.203,0.52067,-80.063,186,1,15.264,0.98387,45.668
197,18.676,13.532,0.68919,-70.317,203,1,15.838,0.97044,48.232
180,17.046,13.707,0.59442,-77.333,189,1,15.139,0.95238,46.553
179,18.399,12.691,0.72401,-85.409,189,1,15.097,0.94709,47.471
188,17.112,14.348,0.54493,-57.965,198,1,15.472,0.94949,48.075
196,17.771,14.316,0.59251,-63.167,202,1,15.797,0.9703,48.215
184,17.434,13.814,0.61007,-69.12,192,1,15.306,0.95833,47.19
189,18.299,13.542,0.67254,-62.61,196,1,15.513,0.96429,47.686
192,17.63,14.168,0.59512,-67.271,201,1,15.635,0.95522,48.422
194,17.92,14.057,0.62022,-62.051,204,1,15.717,0.95098,48.513
196,18.465,13.908,0.65775,-68.763,202,1,15.797,0.9703,48.902
183,17.614,13.477,0.64387,-66.376,190,1,15.264,0.96316,46.942
188,17.779,13.726,0.63557,-68.818,193,1,15.472,0.97409,47.008
198,17.653,14.555,0.56589,-66.535,203,1,15.878,0.97537,48.331
190,16.956,14.798,0.48815,-40.901,194,1,15.554,0.97938,47.653
191,17.847,13.876,0.62885,-70.01,199,1,15.595,0.9598,48.232
196,18.443,13.765,0.66558,-58.091,204,1,15.797,0.96078,48.629
189,17.579,14.064,0.59998,-63.504,194,1,15.513,0.97423,47.306
181,18.308,13.016,0.70323,-77.759,187,1,15.181,0.96791,48
195,17.493,14.682,0.54369,-55.831,199,1,15.757,0.9799,48.397
199,18.028,14.353,0.60507,-51.497,205,1,15.918,0.97073,48.786
190,17.601,14.12,0.597,-55.403,194,1,15.554,0.97938,47.38
189,18.161,13.611,0.66204,-69.28,199,1,15.513,0.94975,48.331
195,18.244,13.809,0.65355,-47,202,1,15.757,0.96535,47.959
192,18.356,13.629,0.66985,-60.39,201,1,15.635,0.95522,48.877
188,17.6,13.883,0.61461,-65.313,195,1,15.472,0.9641,47.769
182,17.055,14.038,0.56792,-64.086,189,1,15.223,0.96296,46.834
195,17.375,14.652,0.53745,-55.421,203,1,15.757,0.96059,48.232
190,17.039,14.454,0.52949,-54.38,195,1,15.554,0.97436,47.355
192,18.024,13.972,0.6317,-60.496,203,1,15.635,0.94581,48.703
190,17.476,14.188,0.58388,-62.794,198,1,15.554,0.9596,47.661
191,17.76,13.992,0.61589,-66.104,198,1,15.595,0.96465,47.769
184,17.245,13.877,0.59367,-50.649,189,1,15.306,0.97354,46.396
182,17.545,13.681,0.62605,-59.405,190,1,15.223,0.95789,47.653
198,17.906,14.293,0.60233,-58.99,203,1,15.878,0.97537,48.025
192,17.305,14.41,0.55374,-46.416,196,1,15.635,0.97959,47.19
189,18.059,13.544,0.66144,-66.346,194,1,15.513,0.97423,47.562
197,17.729,14.443,0.57992,-57.327,203,1,15.838,0.97044,48.604
186,16.928,14.341,0.53132,-66.778,191,1,15.389,0.97382,46.826
189,17.45,13.924,0.60273,-59.041,194,1,15.513,0.97423,46.553
193,17.685,14.152,0.59972,-47.786,199,1,15.676,0.96985,47.951
190,17.292,14.26,0.56564,-59.813,194,1,15.554,0.97938,47.008
187,17.501,13.896,0.60789,-67.255,191,1,15.43,0.97906,46.9
190,17.378,14.145,0.5809,-60.247,196,1,15.554,0.96939,46.917
192,17.906,13.895,0.6307,-61.131,200,1,15.635,0.96,47.934
188,17.24,14.164,0.57009,-61.778,191,1,15.472,0.98429,46.826
179,16.854,13.819,0.57245,-54.741,184,1,15.097,0.97283,45.42
189,18.074,13.624,0.6571,-54.634,195,1,15.513,0.96923,47.496
182,17.804,13.378,0.65984,-56.782,193,1,15.223,0.94301,47.777
205,20.357,13.159,0.76302,-60.458,218,1,16.156,0.94037,52.251
195,17.707,14.327,0.5877,-69.319,200,1,15.757,0.975,47.868
178,16.99,13.727,0.58931,-68.359,182,1,15.054,0.97802,45.883
187,17.585,13.856,0.61579,-65.505,195,1,15.43,0.95897,47.314
201,17.799,14.624,0.57005,-40.653,204,1,15.998,0.98529,48.397
193,17.299,14.521,0.54352,-62.935,200,1,15.676,0.965,47.752
176,16.03,14.263,0.45637,-68.758,183,1,14.97,0.96175,45.511
193,18.048,13.893,0.63832,-64.449,203,1,15.676,0.95074,48.604
197,18.822,13.516,0.69599,-62.56,204,1,15.838,0.96569,48.513
183,17.355,13.634,0.61872,-67.409,189,1,15.264,0.96825,46.553
195,17.274,14.635,0.53128,-58.152,198,1,15.757,0.98485,47.38
193,17.583,14.188,0.59066,-55.575,198,1,15.676,0.97475,47.471
185,17.338,13.889,0.59851,-65.393,187,1,15.348,0.9893,46.338
204,18.049,14.631,0.58557,-52.271,210,1,16.116,0.97143,48.976
186,17.525,13.665,0.6261,-58.388,192,1,15.389,0.96875,46.826
194,17.976,13.918,0.63285,-56.987,202,1,15.717,0.9604,48.232
